date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:19:19	31764/31764	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202024%2004:20:02%20GMT	https://ex-coders.com/html/digtek/assets/img/counter-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/counter-shape.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:20	3694/3694	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202024%2004:57:58%20GMT	https://ex-coders.com/html/digtek/assets/img/text-circlw.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/text-circlw.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:20	70160/70160	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202024%2005:22:34%20GMT	https://ex-coders.com/html/digtek/assets/img/service/bg-shape-2.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/bg-shape-2.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:20	7889/7889	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:52:28%20GMT	https://ex-coders.com/html/digtek/assets/img/service/01.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/01.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:20	9633/9633	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:52:28%20GMT	https://ex-coders.com/html/digtek/assets/img/service/02.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/02.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:20	12781/12781	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:52:26%20GMT	https://ex-coders.com/html/digtek/assets/img/service/03.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/03.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:21	20991/20991	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202024%2006:44:04%20GMT	https://ex-coders.com/html/digtek/assets/img/service/rocket-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/rocket-shape.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:21	54426/54426	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Oct%202024%2005:40:16%20GMT	https://ex-coders.com/html/digtek/assets/img/cta-marketing.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/cta-marketing.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:21	29548/29548	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:43:58%20GMT	https://ex-coders.com/html/digtek/assets/img/about/bg-shape-2.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/about/bg-shape-2.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:21	27360/27360	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:44:04%20GMT	https://ex-coders.com/html/digtek/assets/img/about/01.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/about/01.jpg	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:22	4577/4577	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:43:58%20GMT	https://ex-coders.com/html/digtek/assets/img/about/box-shape-2.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/about/box-shape-2.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:22	10910/10910	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:43:54%20GMT	https://ex-coders.com/html/digtek/assets/img/about/grap-2.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/about/grap-2.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:22	1181/1181	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:43:52%20GMT	https://ex-coders.com/html/digtek/assets/img/about/white-text.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/about/white-text.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:22	11902/11902	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:46:26%20GMT	https://ex-coders.com/html/digtek/assets/img/case-studies/bg.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/case-studies/bg.jpg	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:22	25049/25049	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:46:28%20GMT	https://ex-coders.com/html/digtek/assets/img/case-studies/hover-img.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/case-studies/hover-img.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:23	258305/258305	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202024%2011:17:28%20GMT	https://ex-coders.com/html/digtek/assets/img/faq-overlay.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/faq-overlay.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:23	30560/30560	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202024%2011:27:06%20GMT	https://ex-coders.com/html/digtek/assets/img/faq-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/faq-shape.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:23	44582/44582	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2003:03:46%20GMT	https://ex-coders.com/html/digtek/assets/img/cta-contact-bg.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/cta-contact-bg.jpg	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:23	8991/8991	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:56:06%20GMT	https://ex-coders.com/html/digtek/assets/img/contact-img.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/contact-img.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:24	83370/83370	---M--	200	added ('OK')	image/jpeg	date:Wed,%2023%20Oct%202024%2011:33:34%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/testimonial-bg.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/testimonial-bg.jpg	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:24	93161/93161	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:55:02%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/03.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/03.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:24	11558/11558	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202024%2011:45:40%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/rocket.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/rocket.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:24	4419/4419	---M--	200	added ('OK')	image/png	date:Wed,%2023%20Oct%202024%2011:45:58%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/msg.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/msg.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:24	3249/3249	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:55:02%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/04.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/04.png	(from https://ex-coders.com/html/digtek/index-2.html)
15:19:25	9524/9524	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:48:16%20GMT	https://ex-coders.com/html/digtek/assets/img/hero/hero-bg-3.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/hero/hero-bg-3.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:25	802/802	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:48:10%20GMT	https://ex-coders.com/html/digtek/assets/img/hero/line-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/hero/line-shape.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:25	23532/23532	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:48:14%20GMT	https://ex-coders.com/html/digtek/assets/img/hero/hero-image-3.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/hero/hero-image-3.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:25	32179/32179	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:17:48%20GMT	https://ex-coders.com/html/digtek/assets/img/service/right-shape-3.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/right-shape-3.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:26	7787/7787	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:52:24%20GMT	https://ex-coders.com/html/digtek/assets/img/service/05.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/05.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:26	9718/9718	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:52:22%20GMT	https://ex-coders.com/html/digtek/assets/img/service/06.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/06.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:26	84227/84227	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Oct%202024%2004:02:56%20GMT	https://ex-coders.com/html/digtek/assets/img/team/team-bg.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/team-bg.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:26	96522/96522	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:54:12%20GMT	https://ex-coders.com/html/digtek/assets/img/team/02.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/02.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:26	37086/37086	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2004:55:52%20GMT	https://ex-coders.com/html/digtek/assets/img/team/client-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/client-shape.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:27	6412/6412	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2004:54:18%20GMT	https://ex-coders.com/html/digtek/assets/img/team/box-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/box-shape.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:27	652/652	---M--	200	added ('OK')	image/png	date:Sun,%2027%20Oct%202024%2007:49:48%20GMT	https://ex-coders.com/html/digtek/assets/img/star-2.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/star-2.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:27	38950/38950	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:46:18%20GMT	https://ex-coders.com/html/digtek/assets/img/case-studies/02.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/case-studies/02.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:27	45191/45191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:46:18%20GMT	https://ex-coders.com/html/digtek/assets/img/case-studies/03.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/case-studies/03.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:28	37224/37224	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:46:22%20GMT	https://ex-coders.com/html/digtek/assets/img/case-studies/04.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/case-studies/04.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:28	40238/40238	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:14%20GMT	https://ex-coders.com/html/digtek/assets/img/team/01.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/01.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:28	1142/1142	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2006:34:22%20GMT	https://ex-coders.com/html/digtek/assets/img/team/icon-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/icon-shape.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:28	37781/37781	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:14%20GMT	https://ex-coders.com/html/digtek/assets/img/team/02.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/02.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:28	35873/35873	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:12%20GMT	https://ex-coders.com/html/digtek/assets/img/team/03.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/03.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:29	46082/46082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:10%20GMT	https://ex-coders.com/html/digtek/assets/img/team/04.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/04.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:29	1162/1162	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2011:51:52%20GMT	https://ex-coders.com/html/digtek/assets/img/has.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/has.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:29	23233/23233	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:56:08%20GMT	https://ex-coders.com/html/digtek/assets/img/choose-us.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/choose-us.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:30	258305/258305	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Oct%202024%2004:45:18%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/overlay-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/overlay-shape.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:30	40764/40764	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Oct%202024%2004:45:42%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/left-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/left-shape.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:30	224339/224339	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Oct%202024%2004:49:32%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/overlay-shape-2.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/overlay-shape-2.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:30	3366/3366	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Oct%202024%2004:45:54%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/right-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/right-shape.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:31	4861/4861	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:55:04%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/06.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/06.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:31	3182/3182	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:55:06%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/07.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/07.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:31	3070/3070	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:55:06%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/08.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/08.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:31	4228/4228	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:55:06%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/09.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/09.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:31	1335/1335	---M--	200	added ('OK')	image/png	date:Sat,%2026%20Oct%202024%2004:15:56%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/quote.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/quote.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:32	2648/2648	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:55:04%20GMT	https://ex-coders.com/html/digtek/assets/img/testimonial/05.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/testimonial/05.png	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:32	278610/278610	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Oct%202024%2014:36:14%20GMT	https://ex-coders.com/html/digtek/assets/img/cta-counter-bg.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/cta-counter-bg.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:32	145658/145658	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:56:06%20GMT	https://ex-coders.com/html/digtek/assets/img/cta-video.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/cta-video.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:32	59449/59449	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:02%20GMT	https://ex-coders.com/html/digtek/assets/img/news/05.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/05.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:32	48633/48633	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:04%20GMT	https://ex-coders.com/html/digtek/assets/img/news/06.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/06.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:33	51295/51295	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:04%20GMT	https://ex-coders.com/html/digtek/assets/img/news/07.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/07.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:33	46689/46689	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:04%20GMT	https://ex-coders.com/html/digtek/assets/img/news/08.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/08.jpg	(from https://ex-coders.com/html/digtek/index-3.html)
15:19:33	32232/32232	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:10%20GMT	https://ex-coders.com/html/digtek/assets/img/team/05.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/05.jpg	(from https://ex-coders.com/html/digtek/team.html)
15:19:34	43797/43797	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:08%20GMT	https://ex-coders.com/html/digtek/assets/img/team/06.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/06.jpg	(from https://ex-coders.com/html/digtek/team.html)
15:19:34	31205/31205	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:08%20GMT	https://ex-coders.com/html/digtek/assets/img/team/07.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/07.jpg	(from https://ex-coders.com/html/digtek/team.html)
15:19:34	33465/33465	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:06%20GMT	https://ex-coders.com/html/digtek/assets/img/team/08.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/08.jpg	(from https://ex-coders.com/html/digtek/team.html)
15:19:34	36713/36713	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:48%20GMT	https://ex-coders.com/html/digtek/assets/img/news/post-1.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/post-1.jpg	(from https://ex-coders.com/html/digtek/news.html)
15:19:35	51769/51769	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:48%20GMT	https://ex-coders.com/html/digtek/assets/img/news/post-2.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/post-2.jpg	(from https://ex-coders.com/html/digtek/news.html)
15:19:35	49613/49613	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:50%20GMT	https://ex-coders.com/html/digtek/assets/img/news/post-3.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/post-3.jpg	(from https://ex-coders.com/html/digtek/news.html)
15:19:35	4706/4706	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:52%20GMT	https://ex-coders.com/html/digtek/assets/img/news/pp3.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/pp3.jpg	(from https://ex-coders.com/html/digtek/news.html)
15:19:35	5259/5259	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:54%20GMT	https://ex-coders.com/html/digtek/assets/img/news/pp4.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/pp4.jpg	(from https://ex-coders.com/html/digtek/news.html)
15:19:35	5961/5961	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:50:56%20GMT	https://ex-coders.com/html/digtek/assets/img/news/pp5.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/news/pp5.jpg	(from https://ex-coders.com/html/digtek/news.html)
15:19:36	14255/14255	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202024%2012:53:32%20GMT	https://ex-coders.com/html/digtek/assets/img/value-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/value-shape.png	(from https://ex-coders.com/html/digtek/about.html)
15:19:36	70160/70160	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202024%2012:56:16%20GMT	https://ex-coders.com/html/digtek/assets/img/value-shape-2.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/value-shape-2.png	(from https://ex-coders.com/html/digtek/about.html)
15:19:36	30370/30370	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:54:04%20GMT	https://ex-coders.com/html/digtek/assets/img/team/details-1.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/details-1.jpg	(from https://ex-coders.com/html/digtek/team-details.html)
15:19:36	3238/3238	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2005:29:46%20GMT	https://ex-coders.com/html/digtek/assets/img/team/signature.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/team/signature.png	(from https://ex-coders.com/html/digtek/team-details.html)
15:19:37	19694/19694	---M--	200	added ('OK')	image/png	date:Wed,%2030%20Oct%202024%2011:56:10%20GMT	https://ex-coders.com/html/digtek/assets/img/404.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/404.png	(from https://ex-coders.com/html/digtek/404.html)
15:19:37	119197/119197	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Oct%202024%2011:52:22%20GMT	https://ex-coders.com/html/digtek/assets/img/service/details-1.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/details-1.jpg	(from https://ex-coders.com/html/digtek/service-details.html)
15:19:38	74622/74622	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Oct%202024%2014:08:42%20GMT	https://ex-coders.com/html/digtek/assets/img/service/details-2.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/details-2.jpg	(from https://ex-coders.com/html/digtek/service-details.html)
15:19:38	4788/4788	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202024%2013:29:00%20GMT	https://ex-coders.com/html/digtek/assets/img/service/icon-4.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/icon-4.png	(from https://ex-coders.com/html/digtek/service.html)
15:19:38	2930/2930	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202024%2013:29:16%20GMT	https://ex-coders.com/html/digtek/assets/img/service/icon-5.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/icon-5.png	(from https://ex-coders.com/html/digtek/service.html)
15:19:38	1343/1343	---M--	200	added ('OK')	image/png	date:Mon,%2028%20Oct%202024%2013:29:58%20GMT	https://ex-coders.com/html/digtek/assets/img/service/icon-6.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/icon-6.png	(from https://ex-coders.com/html/digtek/service.html)
15:19:38	56261/56261	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Oct%202024%2009:47:52%20GMT	https://ex-coders.com/html/digtek/assets/img/service/service-bg.jpg	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/service-bg.jpg	(from https://ex-coders.com/html/digtek/service.html)
15:19:39	18871/18871	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Oct%202024%2013:49:38%20GMT	https://ex-coders.com/html/digtek/assets/img/service/right-shape-2.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/right-shape-2.png	(from https://ex-coders.com/html/digtek/service.html)
15:19:39	8845/8845	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Oct%202024%2013:33:16%20GMT	https://ex-coders.com/html/digtek/assets/img/service/gap-shape.png	E:/Sawan/Template/Webwider%20Theme/ex-coders.com/html/digtek/assets/img/service/gap-shape.png	(from https://ex-coders.com/html/digtek/service.html)
